"dNBR","severity","slope","mass_burnt_pct","surface_consumption","canopy_consumption","max_power","residence_time_power","residence_time_consumption","max_reaction_rate","size","site","fire"
772,4,22.4885635375977,99.5258084286926,0.748204104314303,0.748206871098548,1126.16858664892,1006.04623655914,1034.25806451613,0.0200338040064795,500,"KaweahMiddle","KNP"
771,4,27.773796081543,99.6198961155389,0.734858941100788,0.734858941100788,1142.09857164609,939.858064516129,967.935483870968,0.0214792796816196,500,"KaweahMiddle","KNP"
727,4,20.503978729248,92.0604241771083,0.53554398609821,0.541453852791399,887.352820217994,1321.47741935484,1497.48387096774,0.0136220033906201,500,"KaweahMiddle","KNP"
768,4,22.6651954650879,91.3316018596772,0.522587595710854,0.527391203085802,879.568878272272,1120.63870967742,1306.3064516129,0.0137155753853964,500,"KaweahMiddle","KNP"
809,4,23.0883178710938,92.2286531591928,0.526835258585721,0.531371773248889,862.048321401945,1079.2376344086,1279.93548387097,0.0136799862140272,500,"KaweahMiddle","KNP"
900,4,25.4457454681396,92.3047656364979,0.531216362954408,0.537412180014515,819.819187287361,1299.01827956989,1515.35483870968,0.0132628495074887,500,"KaweahMiddle","KNP"
916,4,21.9112968444824,83.9062442226676,0.515055121387285,0.528862697466512,790.957297901441,1376.76021505376,1680.22580645161,0.012793949321039,500,"KaweahMiddle","KNP"
698,3,10.3984146118164,79.2477596358666,0.497947624754862,0.532465097138919,833.681857135732,1097.0064516129,1587.35483870968,0.0131627241099491,500,"KaweahMiddle","KNP"
826,4,21.0164489746094,86.3433029883491,0.530352227080999,0.578008528699678,965.559227662445,890.420430107527,1447.25806451613,0.0151061407341662,500,"KaweahMiddle","KNP"
816,4,31.2820434570312,92.6778088631169,0.61919274723285,0.648125544996927,1095.19404979419,821.731182795699,1289.83870967742,0.0175928195156044,500,"KaweahMiddle","KNP"
784,4,26.0687637329102,94.6404441577132,0.685503649643888,0.711589026185734,1155.22623330393,775.647311827957,1163.58064516129,0.0191738452743395,500,"KaweahMiddle","KNP"
783,4,23.3992214202881,96.1938313366099,0.703580698455465,0.730517359398733,1173.44709268147,751.664932362123,1037.51300728408,0.0194646473059724,500,"KaweahMiddle","KNP"
808,4,22.2474231719971,98.2527839668584,0.682528997811903,0.690486991604907,1163.4208162528,758.476586888658,895.473465140479,0.0192134695713859,500,"KaweahMiddle","KNP"
816,4,23.4978523254395,95.5439629447076,0.671623959594221,0.675013481396606,1166.22187375305,763.287096774194,869.451612903226,0.019981975455918,500,"KaweahMiddle","KNP"
508,3,17.8997802734375,93.1691392944705,0.694329585969543,0.70095998790711,1179.31245825983,784.52688172043,944.290322580645,0.0192586423337551,500,"KaweahMiddle","KNP"
767,4,22.6034679412842,94.277923861883,0.685764109707182,0.691703201234916,1154.93927257907,820.227956989247,977.387096774194,0.0175271001413392,500,"KaweahMiddle","KNP"
840,4,21.2787113189697,94.9081035972923,0.70898657505418,0.711949285556768,1139.2849867954,904.540860215054,1011.8064516129,0.0184076040181947,500,"KaweahMiddle","KNP"
890,4,16.6730270385742,97.5465216277748,0.776479965506587,0.77735542978826,1159.67844015142,1047.19139784946,1089.45161290323,0.0157590632541939,500,"KaweahMiddle","KNP"
901,4,16.4901847839355,99.5997020434308,0.785719967671039,0.785737509965541,1149.1865335444,1188.28494623656,1215.96774193548,0.0199905974670401,500,"KaweahMiddle","KNP"
849,4,18.7391834259033,99.4096981663858,0.731420735955884,0.731962006217775,1091.1473301385,1306.80430107527,1362.70967741935,0.0214224390390647,500,"KaweahMiddle","KNP"
783,4,22.0140762329102,99.32762091852,0.662176191604506,0.663364465081544,1061.67335047568,1232.07204301075,1338.35483870968,0.0170431594444442,500,"KaweahMiddle","KNP"
723,4,26.0001392364502,99.3960469727875,0.628850495670572,0.630179586689869,1067.43759476857,1112.83225806452,1243.61290322581,0.0192240408650954,500,"KaweahMiddle","KNP"
856,4,21.92600440979,86.3563900356491,0.485261776741439,0.490500977283033,786.226747639974,914.586666666667,1096.6,0.0128782369621638,500,"KaweahMiddle","KNP"
921,4,24.2749176025391,88.369441470628,0.507729366570129,0.514452910265924,821.97941192627,1023.01,1250.7,0.0132836951227373,500,"KaweahMiddle","KNP"
927,4,24.0034866333008,88.959237253401,0.516218843277699,0.522833261816866,826.720884331597,1107.00222222222,1335.5,0.0135117421189113,500,"KaweahMiddle","KNP"
975,4,24.5312786102295,88.5898004116615,0.514003299931452,0.521586191513731,797.659720933702,1270.21888888889,1507.8,0.0128775990615273,500,"KaweahMiddle","KNP"
796,4,22.7020072937012,86.0313785225153,0.513584933615704,0.526740578774285,787.683118693034,1347.97777777778,1598.3,0.0124593996913743,500,"KaweahMiddle","KNP"
699,3,14.3079986572266,80.351646461553,0.490263332832061,0.519311692996546,809.592537502713,1090.66333333333,1506,0.0132753540546832,500,"KaweahMiddle","KNP"
690,3,13.3204050064087,83.9640962302022,0.552550009348456,0.597949900182171,953.378801812066,870.685555555556,1423.53333333333,0.0160073661922941,500,"KaweahMiddle","KNP"
887,4,32.1204261779785,92.6421216943529,0.706067698861524,0.733422179484429,1141.0879477946,830.18,1233.73333333333,0.0191199019391082,500,"KaweahMiddle","KNP"
891,4,27.9875984191895,95.3003405634562,0.769956130454989,0.779609205944774,1211.35405144586,760.451111111111,1076.73333333333,0.021137840731052,500,"KaweahMiddle","KNP"
899,4,24.7863292694092,97.2831815268404,0.733503819413493,0.74620086167944,1201.96196413758,749.05376344086,1017.45161290323,0.0225622406242989,500,"KaweahMiddle","KNP"
874,4,23.2429752349854,98.6983506807717,0.667520236095504,0.673848407324128,1161.74224512244,759.398924731183,888.967741935484,0.0191909471992804,500,"KaweahMiddle","KNP"
665,3,25.2530212402344,96.2906511248483,0.640244877119161,0.644054188319585,1159.59171942817,747.195555555556,876.1,0.0175177605752064,500,"KaweahMiddle","KNP"
515,3,22.8363666534424,92.8775761302312,0.682506701483184,0.690060466789873,1195.75694112142,757.056666666667,945.533333333333,0.0189514387796588,500,"KaweahMiddle","KNP"
660,3,20.9685287475586,92.7908657264709,0.705104230921586,0.712248516611677,1197.94169406467,813.385555555556,988.333333333333,0.0187691077378956,500,"KaweahMiddle","KNP"
880,4,17.8460750579834,94.6890535386403,0.720069999811498,0.723622834242027,1157.17758829753,974.534444444444,1097.93333333333,0.019957285508348,500,"KaweahMiddle","KNP"
886,4,13.6733770370483,97.883301027086,0.77517850631641,0.775978477702528,1137.33236124674,1273.39666666667,1320.76666666667,0.0177057470221903,500,"KaweahMiddle","KNP"
847,4,16.7663650512695,99.5329466840956,0.765883144730728,0.765940904207657,1100.88809048123,1499.25777777778,1526.9,0.0201289462402565,500,"KaweahMiddle","KNP"
815,4,19.5887565612793,99.319828821818,0.719319497967242,0.720572300813187,1031.35469441732,1666.51444444444,1756.53333333333,0.0210942862293157,500,"KaweahMiddle","KNP"
762,4,25.1721420288086,98.5823350948758,0.683453174982893,0.686202558003133,1004.36159851074,1557.95777777778,1743.43333333333,0.0190310129761557,500,"KaweahMiddle","KNP"
724,4,28.710916519165,98.0217218017578,0.656498352141223,0.659607031443674,1008.50307929145,1328.96666666667,1549.6,0.0212643636482815,500,"KaweahMiddle","KNP"
893,4,25.9301376342773,81.2629940141241,0.484839656526068,0.490615808432146,756.714482014974,1341.16666666667,1496.6,0.012869862414932,500,"KaweahMiddle","KNP"
961,4,22.8628673553467,86.6338251971453,0.518889039549394,0.527944346952524,808.298189493815,1286.95333333333,1561.8,0.0126554264514395,500,"KaweahMiddle","KNP"
934,4,27.8098430633545,87.019005241659,0.504234828320979,0.51192604470209,812.726015150282,1291.90777777778,1540.03333333333,0.0126916762470534,500,"KaweahMiddle","KNP"
939,4,26.7772827148438,87.5559542253282,0.481867838308939,0.488087398373237,785.884960869683,1397.33444444444,1575.73333333333,0.0123732591489075,500,"KaweahMiddle","KNP"
662,3,25.1051692962646,90.4709985637665,0.505211306529948,0.514394025174616,799.436787041558,1357.37111111111,1523.9,0.0128067920506838,500,"KaweahMiddle","KNP"
749,4,15.5617275238037,87.1982725812992,0.508833535204823,0.536641737062018,851.511268717448,1075.82,1455.3,0.013916452411293,500,"KaweahMiddle","KNP"
535,3,13.1964159011841,86.6229434123139,0.562158186087747,0.603949945642897,966.95868604872,897.374444444444,1448.46666666667,0.0162872248563798,500,"KaweahMiddle","KNP"
713,4,23.7477226257324,91.5452476768196,0.654828088895754,0.67628197713975,1076.38171847873,847.115555555556,1195.1,0.0190215718722194,500,"KaweahMiddle","KNP"
751,4,29.1622714996338,94.4931069193946,0.700884599822651,0.706388729125158,1128.076741706,791.081111111111,1035.23333333333,0.0206133145087556,500,"KaweahMiddle","KNP"
924,4,27.5943984985352,97.3559607926235,0.747269951392426,0.753839275588141,1198.62821770125,779.963440860215,1014.35483870968,0.0224522142044739,500,"KaweahMiddle","KNP"
885,4,23.8489322662354,99.0370578724851,0.756125596022704,0.759220788146179,1229.77683505807,795.893548387097,901,0.0194908276374238,500,"KaweahMiddle","KNP"
919,4,26.1012172698975,99.0417981719971,0.74190304161722,0.743053531581019,1216.3071629503,809.331111111111,870.3,0.0183030378548655,500,"KaweahMiddle","KNP"
642,3,27.1087379455566,97.0773950354258,0.760580179413211,0.762853191641496,1209.10665696886,889.512222222222,972.2,0.018495275079726,500,"KaweahMiddle","KNP"
761,4,23.189094543457,96.0168063894908,0.770290133594665,0.77238451643045,1182.42630201552,1167.92666666667,1246.6,0.0184172772868149,500,"KaweahMiddle","KNP"
845,4,18.2433338165283,97.2122271516588,0.768122659809241,0.769277371609739,1129.01702277289,1379.26777777778,1444.46666666667,0.019189239618458,500,"KaweahMiddle","KNP"
825,4,16.8768939971924,98.8476885223389,0.789314491180574,0.789521400035333,1097.90802992079,1427.35777777778,1463.1,0.0193003043314871,500,"KaweahMiddle","KNP"
814,4,21.149938583374,99.3530353800456,0.784876154884437,0.786543691627578,1067.88340284559,1422.82555555556,1477.96666666667,0.0211387553614905,500,"KaweahMiddle","KNP"
748,4,26.6560382843018,98.9380519782172,0.772109180987528,0.775893225271332,1027.43711215549,1585.05777777778,1715.6,0.0205142360238036,500,"KaweahMiddle","KNP"
821,4,31.4301452636719,97.8275139109294,0.772049898371463,0.775903843221798,1026.97201043023,1514.76333333333,1702,0.0198658798749734,500,"KaweahMiddle","KNP"
792,4,33.2062568664551,96.9149771796332,0.766005838579084,0.769480713198427,1043.52258626302,1232.36,1427.26666666667,0.0197798906340803,500,"KaweahMiddle","KNP"
872,4,29.0026397705078,86.9696256510417,0.534873745759639,0.539861829051903,834.558015136719,2019.76666666667,2135.6,0.0126234866154997,500,"KaweahMiddle","KNP"
949,4,22.1482486724854,88.8839279878139,0.532214744220837,0.540473921538214,840.38359761556,1519.47333333333,1731.3,0.0123925200308975,500,"KaweahMiddle","KNP"
946,4,25.5068550109863,87.7751573416922,0.504835156966518,0.511684047175287,830.733720228407,1302.39666666667,1497.43333333333,0.0121834838623677,500,"KaweahMiddle","KNP"
763,4,30.3622875213623,89.2478130340576,0.481457220468308,0.48655373066224,797.891833631727,1377.50888888889,1509.83333333333,0.0122549773563463,500,"KaweahMiddle","KNP"
607,3,28.2668342590332,93.6748000356886,0.510105759238876,0.516982606071849,817.31487250434,1344.61777777778,1483.9,0.0134181615145582,500,"KaweahMiddle","KNP"
698,3,19.8367862701416,90.2632090208266,0.501845951451817,0.52050845259516,862.687040608724,1062.50777777778,1360.2,0.0132161728941546,500,"KaweahMiddle","KNP"
813,4,20.4892444610596,77.3233004910913,0.443685511512708,0.474114220830896,818.445952826606,828.055555555556,1268.1,0.0122561323975444,500,"KaweahMiddle","KNP"
748,4,14.6655416488647,73.5398399372068,0.421042332672126,0.44531625899939,789.237277391222,724.871111111111,1088.56666666667,0.0129305766161251,500,"KaweahMiddle","KNP"
702,3,25.8889942169189,77.7631669506762,0.453087028766749,0.466830219250664,825.760137329102,696.19,981.6,0.0133405682674424,500,"KaweahMiddle","KNP"
868,4,27.7949180603027,87.2303590856573,0.610970016682936,0.623834953400161,1033.82842036422,736.27311827957,1030.87096774194,0.0163118309963106,500,"KaweahMiddle","KNP"
896,4,24.6742610931396,97.8569343730967,0.731682818177937,0.741591813824495,1203.51413344517,848.936559139785,1049.45161290323,0.0178687754023544,500,"KaweahMiddle","KNP"
923,4,23.9622631072998,99.4885068681505,0.754157505154015,0.756354571154419,1172.0316917589,992.094444444444,1053.9,0.0192842260198086,500,"KaweahMiddle","KNP"
845,4,24.1598720550537,98.117050696479,0.789698508812322,0.789876552117575,1136.1468677436,1381.36777777778,1418.16666666667,0.0196399078694958,500,"KaweahMiddle","KNP"
869,4,26.4571857452393,96.7994631958008,0.803858020952903,0.804165305495003,1111.7439924452,1678.09444444444,1719.13333333333,0.0193508469384728,500,"KaweahMiddle","KNP"
846,4,24.8041496276855,98.2654156070285,0.803767399385623,0.803958250879465,1097.02738071018,1522.42,1554.66666666667,0.0201821329111529,500,"KaweahMiddle","KNP"
806,4,21.9913902282715,99.4841006130642,0.80388669488473,0.805179620371459,1078.80478393555,1235.78111111111,1282.7,0.0204951220635606,500,"KaweahMiddle","KNP"
810,4,19.3519153594971,96.6521351934142,0.773502989554028,0.780153746424734,1017.83673129612,1127.39888888889,1245.06666666667,0.0203568862314872,500,"KaweahMiddle","KNP"
734,4,21.1021423339844,95.912736533814,0.758313203493211,0.767087660381027,989.958879937066,1285.24333333333,1461.2,0.0192279518818022,500,"KaweahMiddle","KNP"
806,4,28.4825706481934,97.9783083597819,0.788792905098397,0.793564694963991,1064.57617140028,1184.30555555556,1361.66666666667,0.0191745547815915,500,"KaweahMiddle","KNP"
763,4,31.5593128204346,98.0668911064996,0.803973373231323,0.806683701954834,1119.3310172526,941.431111111111,1112,0.0184860620672003,500,"KaweahMiddle","KNP"
918,4,27.3248119354248,91.3833080291748,0.535483818808571,0.539185577378763,855.596636149089,1883.41333333333,2025,0.0127062959228109,500,"KaweahMiddle","KNP"
939,4,24.9898853302002,90.1455507040024,0.534462229235796,0.547824360871455,872.078512674967,1370.28,1584.1,0.0137411547433169,500,"KaweahMiddle","KNP"
937,4,24.2781543731689,89.8210512680478,0.523360428031042,0.534163695509778,856.50191792806,1127.39666666667,1321.43333333333,0.013294245631486,500,"KaweahMiddle","KNP"
820,4,29.9418163299561,92.7388852924771,0.511936305632892,0.51566557309448,802.294735514323,1221.02111111111,1326.13333333333,0.0124920217088927,500,"KaweahMiddle","KNP"
688,3,27.2664680480957,94.6966446473863,0.52229941178747,0.52822660419883,822.050405476888,1240.15666666667,1365.36666666667,0.0132478877486809,500,"KaweahMiddle","KNP"
907,4,24.4873962402344,80.1133328070905,0.442655992717741,0.457169625571308,776.120727572971,905.83,1145.93333333333,0.0116899398212255,500,"KaweahMiddle","KNP"
1000,4,26.2123851776123,45.7519063052866,0.239745347162502,0.255631317868053,469.443018290202,503.72,741.933333333333,0.00645251728519005,500,"KaweahMiddle","KNP"
657,3,20.9231243133545,37.03126434101,0.172954688029648,0.188864122757869,364.343091668023,380.428888888889,637.6,0.00485966405678502,500,"KaweahMiddle","KNP"
555,3,20.4999885559082,59.923210707638,0.299161792416126,0.324787559011796,608.833340284559,595.117777777778,1000.93333333333,0.0088615830487396,500,"KaweahMiddle","KNP"
943,4,26.4162673950195,82.9383338641095,0.491434484491655,0.52357791292779,923.274065177671,803.620430107527,1250.29032258065,0.0140735101573692,500,"KaweahMiddle","KNP"
898,4,25.5390930175781,96.4773000819709,0.597021151277717,0.62105487480657,1057.0849906019,981.725806451613,1297.77419354839,0.0158916379205791,500,"KaweahMiddle","KNP"
814,4,24.0085220336914,99.1438128407796,0.657911824711417,0.665733500420012,1032.93666408963,1270.02555555556,1396.63333333333,0.0172170097138976,500,"KaweahMiddle","KNP"
777,4,25.2937145233154,97.1633660125732,0.736542808849546,0.739024094759564,1029.94137037489,1742.28555555556,1798.96666666667,0.0186937104813631,500,"KaweahMiddle","KNP"
849,4,27.8877868652344,95.9761689758301,0.74686920911617,0.751381424346861,1017.59411139594,1846.90333333333,1923.26666666667,0.0190528744770006,500,"KaweahMiddle","KNP"
853,4,28.6642608642578,94.1198402955797,0.72119747073713,0.724906098365318,980.512924058702,1464.41333333333,1536.06666666667,0.0187277006936474,500,"KaweahMiddle","KNP"
801,4,28.675479888916,93.3852276992798,0.715719561589908,0.721240949998092,960.445860799154,1293.02333333333,1402.4,0.0171596077000159,500,"KaweahMiddle","KNP"
860,4,27.0599803924561,89.5140867236588,0.666232296442484,0.679482355628991,911.678715549045,1207.34777777778,1412.43333333333,0.0164807786115543,500,"KaweahMiddle","KNP"
806,4,23.287899017334,87.9109042762717,0.640741709889456,0.663011870963447,917.122299601237,1088.78888888889,1324.96666666667,0.0167722056574051,500,"KaweahMiddle","KNP"
805,4,28.8466262817383,95.3446005607645,0.725993127041082,0.739991633916248,1073.2324549018,953.004444444444,1113.93333333333,0.0191224479922861,500,"KaweahMiddle","KNP"
675,3,30.5882720947266,98.3177858310276,0.775577526873288,0.777041016726806,1161.64342013889,823.691111111111,929.266666666667,0.0209464530759316,500,"KaweahMiddle","KNP"
875,4,22.605920791626,92.3355897521973,0.510748507122044,0.511933819352028,854.421197509766,1257.96666666667,1338.4,0.0138473439175383,500,"KaweahMiddle","KNP"
889,4,25.0418491363525,89.0999221404393,0.512437186216121,0.52266518103017,863.801926778158,1054.32333333333,1216.55,0.0142097534822817,500,"KaweahMiddle","KNP"
898,4,23.7162303924561,88.5967060777876,0.522168897816058,0.530440880770071,831.608503146701,991.284444444444,1137.23333333333,0.0135110574667281,500,"KaweahMiddle","KNP"
738,4,28.8113288879395,93.322647919125,0.54108171607109,0.542733832841817,789.742623087565,1162.19444444444,1226.36666666667,0.012859432414796,500,"KaweahMiddle","KNP"
670,3,26.17844581604,95.3246244605382,0.541522670664773,0.547944454122852,848.260350748698,1155.15222222222,1304.1,0.0135110730139693,500,"KaweahMiddle","KNP"
882,4,25.5712909698486,81.1066053242154,0.466369880759804,0.488259711540175,842.468353305393,823.86,1180.53333333333,0.0128919616476285,500,"KaweahMiddle","KNP"
999,4,26.8960800170898,36.9345713758469,0.214108861697346,0.229887129660282,412.532935757107,355.95,585.9,0.00631833979350506,500,"KaweahMiddle","KNP"
551,3,31.1924915313721,10.2073743918207,0.0495306497115073,0.0524218519251897,101.348936699761,98.3466666666667,166.4,0.00157687095734287,500,"KaweahMiddle","KNP"
426,3,17.9598941802979,34.5138774876462,0.176569721807545,0.19337285565678,356.458152431912,368.243333333333,633,0.00536566303559198,500,"KaweahMiddle","KNP"
591,3,20.6366958618164,69.2390388047182,0.385160269591361,0.419202725737235,740.232915111255,766.287096774194,1191.77419354839,0.0111626150324311,500,"KaweahMiddle","KNP"
856,4,22.8059577941895,88.6583190853878,0.507833164098287,0.545875683653178,922.692064182733,1055.31720430108,1456.77419354839,0.0138678618664036,500,"KaweahMiddle","KNP"
806,4,25.4081764221191,95.803179374271,0.591671106569443,0.617291562132951,964.071203884549,1255.77444444444,1545.26666666667,0.0154193153791963,500,"KaweahMiddle","KNP"
653,3,23.1457424163818,96.8199510192871,0.647677960488557,0.668117038139996,986.076478542752,1345.23111111111,1567.56666666667,0.016898211297951,500,"KaweahMiddle","KNP"
694,3,22.8188533782959,95.6589662763808,0.647370934182416,0.675424334318118,985.003346964518,1345.06333333333,1635.53333333333,0.0170640045976528,500,"KaweahMiddle","KNP"
800,4,19.7431888580322,89.6403556654188,0.609272083247003,0.633531706790802,914.896283637153,1194.03444444444,1509.8,0.0156812835517396,500,"KaweahMiddle","KNP"
767,4,15.7682056427002,85.6112299455537,0.552566925002676,0.578247385079481,846.82050910102,1136.15222222222,1422.4,0.0138034942583972,500,"KaweahMiddle","KNP"
661,3,23.3097515106201,83.4705574324396,0.491716879421276,0.519933474274585,818.499932352702,1042.62888888889,1332,0.0128278597154668,500,"KaweahMiddle","KNP"
761,4,27.3912563323975,83.1457097253203,0.497198722555638,0.545459418892343,881.238502705892,868.64,1262.73333333333,0.0140136769493765,500,"KaweahMiddle","KNP"
618,3,24.1915225982666,89.0219289083944,0.588773510069198,0.628633185756755,1037.38677157932,814.42,1138.73333333333,0.0153687462147592,500,"KaweahMiddle","KNP"
446,3,31.8578777313232,91.0455319182078,0.632565203451862,0.639593734987494,1100.20526977539,764.713333333333,909.933333333333,0.0149672425569885,500,"KaweahMiddle","KNP"
849,4,21.7771472930908,92.6894151814779,0.503582181266975,0.503752077110888,880.927868652344,966.226666666667,991.4,0.0141452286018479,500,"KaweahMiddle","KNP"
752,4,24.3204116821289,93.0935678545634,0.508848971111584,0.510091073024281,867.826779886881,907.475,964.6,0.0140543908361735,500,"KaweahMiddle","KNP"
851,4,24.4053039550781,92.9345914840698,0.556156078662672,0.557408843002308,845.460560370551,1054.37333333333,1109.26666666667,0.0146970739038481,500,"KaweahMiddle","KNP"
432,3,25.9538803100586,95.7658082411024,0.608633015616021,0.60908686360603,853.718100585937,1257.31666666667,1291.53333333333,0.0152762762273786,500,"KaweahMiddle","KNP"
692,3,27.2653560638428,96.8527021349801,0.575031204528253,0.581703267839039,924.47092827691,1078.95555555556,1245.93333333333,0.0148854797407471,500,"KaweahMiddle","KNP"
822,4,23.266960144043,91.614198473427,0.526767955064748,0.552415588086135,988.220964491102,836.337777777778,1302.26666666667,0.0150301846305311,500,"KaweahMiddle","KNP"
971,4,22.7608661651611,61.1783443961251,0.352264834246339,0.373925765926381,680.063126831055,573.283333333333,951.833333333333,0.0100793432793541,500,"KaweahMiddle","KNP"
697,3,28.7461414337158,16.9714885945163,0.0927488628932689,0.0954333892445235,176.325675252279,169.012222222222,235.4,0.0023433802755652,500,"KaweahMiddle","KNP"
537,3,27.6435527801514,6.32368101245827,0.031930719150696,0.0341982386416445,61.2880798678928,67.0444444444445,101.233333333333,0.000925974094726577,500,"KaweahMiddle","KNP"
401,3,15.2479848861694,31.925459752352,0.18238084175992,0.196362596562368,336.77049183179,375.288172043011,545.838709677419,0.00545315538507931,500,"KaweahMiddle","KNP"
727,4,13.6506185531616,68.5042823064712,0.410512538885532,0.44641510013213,748.412169031943,801.021505376344,1157.96774193548,0.0124279453253179,500,"KaweahMiddle","KNP"
861,4,19.9751415252686,91.5708768346575,0.553304241829836,0.600341240636125,1002.9863168674,960.718888888889,1421.96666666667,0.015896478386102,500,"KaweahMiddle","KNP"
749,4,23.1483554840088,95.4515070300632,0.566501690322249,0.610235600732914,1033.29332546658,859.868888888889,1307.2,0.01564745879044,500,"KaweahMiddle","KNP"
937,4,25.6874580383301,93.5814205943214,0.565760780094554,0.605813588832583,1013.78563571506,803.6,1310.66666666667,0.0162233847631985,500,"KaweahMiddle","KNP"
798,4,22.2633819580078,89.1015539095137,0.55041683082818,0.583742186385595,956.863207261827,780.15,1329.46666666667,0.0145578815850493,500,"KaweahMiddle","KNP"
828,4,22.1099529266357,84.2449870281749,0.483387977649044,0.52307471353302,884.343412339952,787.234444444444,1258.83333333333,0.0128340521484032,500,"KaweahMiddle","KNP"
589,3,29.4822177886963,81.4075717059771,0.43032496730396,0.465695772453004,842.451404791938,785.674444444444,1109.56666666667,0.0126479290016882,500,"KaweahMiddle","KNP"
585,3,29.411678314209,83.7310531234741,0.486639984755311,0.526235535388243,929.79230424669,733.518888888889,1076.33333333333,0.0146010153427318,500,"KaweahMiddle","KNP"
397,3,27.306619644165,83.9826955503888,0.551294069292619,0.586582984417522,1055.46975301107,686.187777777778,1019.16666666667,0.0159769429016283,500,"KaweahMiddle","KNP"
411,3,31.5254306793213,81.8735765340593,0.554222759197518,0.566754582525593,1087.64233534071,667.555555555556,862.733333333333,0.0148170773426869,500,"KaweahMiddle","KNP"
817,4,25.7796249389648,95.2152821858724,0.525032808888548,0.526077420692891,956.446635742187,876.633333333333,938.8,0.0150695643666421,500,"KaweahMiddle","KNP"
776,4,22.1454734802246,96.3504871877035,0.523963305629441,0.52512802434115,890.126956787109,882.03,942.8,0.0141042250726723,500,"KaweahMiddle","KNP"
742,4,25.2156276702881,95.4741508399116,0.563317967245562,0.563921424172198,844.570702853733,1117.06444444444,1160,0.0140397618804061,500,"KaweahMiddle","KNP"
587,3,20.4692344665527,95.4931848102146,0.606071380470854,0.609717487821407,877.659295993381,1194.75777777778,1252,0.0147205582465985,500,"KaweahMiddle","KNP"
690,3,23.9112033843994,95.5226012674967,0.572398749419436,0.587745930251355,980.071166178385,903.958888888889,1140.96666666667,0.0148476635146821,500,"KaweahMiddle","KNP"
705,3,22.6308879852295,92.5858743370904,0.535766567968013,0.569084854071261,1045.72555318197,796.363333333333,1300.4,0.0159143118130863,500,"KaweahMiddle","KNP"
776,4,22.7446384429932,80.9319627963545,0.472431798561399,0.500929779960619,922.122359822591,796.606666666667,1276.2,0.0146545094790861,500,"KaweahMiddle","KNP"
797,4,26.1603755950928,37.342804175785,0.214584584472209,0.221570387833312,407.131413845486,396.937777777778,572.4,0.00645207338050749,500,"KaweahMiddle","KNP"
642,3,28.1226081848145,1.85759284681744,0.0100774199562147,0.0101813747870943,17.7622327338325,12.3433333333333,19.7,0.000436231220025781,500,"KaweahMiddle","KNP"
348,2,19.3957576751709,8.898549723497,0.0515443048900574,0.0535409040297181,90.3817909158686,95.8881720430108,128.096774193548,0.00164797447202608,500,"KaweahMiddle","KNP"
545,3,14.7445888519287,47.7654869198799,0.284864952530266,0.309596385765615,546.743835383589,493.084946236559,745.612903225806,0.00895918153038333,500,"KaweahMiddle","KNP"
931,4,22.9691772460938,86.3444213379754,0.508898739481034,0.559939727529547,1030.77555616591,790.828888888889,1325.4,0.0163521716769731,500,"KaweahMiddle","KNP"
931,4,27.2543697357178,93.8511748547024,0.535777917258027,0.582571746066549,1122.55898010254,735.894444444444,1323.73333333333,0.0163624709547,500,"KaweahMiddle","KNP"
919,4,25.0425128936768,93.465431901084,0.487730231931718,0.516143264183516,1047.41490464952,703.103333333333,1254.76666666667,0.0138860683782546,500,"KaweahMiddle","KNP"
814,4,22.4619884490967,91.2172536945343,0.455586096455809,0.473840059167835,979.707393188477,692.635555555556,1197.83333333333,0.0121441318098277,500,"KaweahMiddle","KNP"
770,4,22.8203468322754,88.1446387651232,0.483373496320952,0.510459102697593,1002.81181952582,696.684444444444,1171.56666666667,0.0141545500321311,500,"KaweahMiddle","KNP"
736,4,23.5959129333496,83.887496931288,0.502393916971568,0.531537288710242,998.163150193956,703.076666666667,1086.36666666667,0.0154321557796836,500,"KaweahMiddle","KNP"
694,3,25.4608020782471,84.2543434842428,0.582164754212394,0.597472658488615,1060.71361826579,672.782222222222,888.166666666667,0.0184332977726999,500,"KaweahMiddle","KNP"
601,3,29.1937885284424,85.333880789015,0.652119250948308,0.665087223322027,1177.05417304145,635.735555555556,834.733333333333,0.0213851236587867,500,"KaweahMiddle","KNP"
420,3,31.1085319519043,84.4869451014201,0.649615924498325,0.667224457655619,1214.68382107205,628.76,881.733333333333,0.0201054166064835,500,"KaweahMiddle","KNP"
881,4,28.3843975067139,90.1029206848144,0.498387535187649,0.501537403567927,919.382562255859,765.33,856.5,0.0142965722527521,500,"KaweahMiddle","KNP"
839,4,22.1223011016846,92.1333542251587,0.504783974739839,0.507217313078581,858.890665893555,845.7675,928.2,0.0135073682935673,500,"KaweahMiddle","KNP"
684,3,24.1388397216797,90.6790855916341,0.515444054163139,0.517206300310597,789.046932474772,1052.61,1109.65,0.0121049904488495,500,"KaweahMiddle","KNP"
611,3,17.9129829406738,90.9127848307292,0.537365122789633,0.544912823677102,832.191860961914,1041.56166666667,1136.45,0.0123910899017142,500,"KaweahMiddle","KNP"
772,4,28.3807525634766,93.3531216494242,0.54326292055659,0.566733799664071,997.443967590332,785.931666666667,1082.95,0.0148185999851903,500,"KaweahMiddle","KNP"
717,4,24.7820911407471,91.455045226415,0.535854952588755,0.574835010770087,1083.12642354329,755.223333333333,1299.7,0.0163363230120507,500,"KaweahMiddle","KNP"
